episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-877.0,-1995.0,-1325.99,1001.0,4,4000,False,612000,611,153,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-56-43,1565596603,11.180002450942993,1781.064312696457,68841,omnisky,10.12.131.114,1781.064312696457,612000,153,0.5219657804788551,0.10318904535077976,0.5880009085424381,607104,612000,4862.624,2.357,6733.378,6.38,31.2375,17.15625,0.30000001192092896,4.999999873689376e-05,1679.076,-0.02449909,1679.0981,0.48888668,0.0073009063,0.8035226,0.0
-877.0,-1917.0,-1322.94,1001.0,4,4000,False,616000,615,154,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-56-55,1565596615,11.68798828125,1792.752300977707,68841,omnisky,10.12.131.114,1792.752300977707,616000,154,0.5218689994894276,0.10317353497876294,0.5879939834055483,611072,616000,4864.463,2.453,6759.433,6.318,31.947058823529414,17.170588235294115,0.30000001192092896,4.999999873689376e-05,1894.9119,-0.027154127,1894.9365,0.380946,0.008717736,0.7713639,0.0
-877.0,-1917.0,-1316.72,1001.0,4,4000,False,620000,619,155,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-57-06,1565596626,11.771498203277588,1804.5237991809845,68841,omnisky,10.12.131.114,1804.5237991809845,620000,155,0.5217812405166281,0.10316120279035612,0.5879940196402251,615040,620000,4874.29,2.368,6765.88,6.045,31.45882352941177,17.2,0.30000001192092896,4.999999873689376e-05,2042.0797,-0.021046909,2042.0983,0.407164,0.008297818,0.78354716,0.0
-877.0,-1917.0,-1325.22,1001.0,4,4000,False,624000,623,156,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-57-18,1565596638,11.633270740509033,1816.1570699214935,68841,omnisky,10.12.131.114,1816.1570699214935,624000,156,0.5217070685524711,0.10314912163817447,0.5880029728586933,619008,624000,4900.888,2.277,6725.77,6.241,32.48125,17.15625,0.30000001192092896,4.999999873689376e-05,2686.0793,-0.027971273,2686.104,0.458017,0.010466651,0.79948556,0.0
-877.0,-1917.0,-1326.69,1001.0,4,4000,False,628000,627,157,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-57-30,1565596650,11.723246812820435,1827.880316734314,68841,omnisky,10.12.131.114,1827.880316734314,628000,157,0.5216395159009349,0.10313764363087291,0.5880135314827176,622976,628000,4916.168,2.334,6764.702,6.009,32.48823529411765,17.18235294117647,0.30000001192092896,4.999999873689376e-05,2727.7449,-0.02346788,2727.7656,0.48540324,0.009003089,0.80579317,0.0
-877.0,-1913.0,-1313.79,1001.0,4,4000,False,632000,631,158,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-57-42,1565596662,12.433007955551147,1840.313324689865,68841,omnisky,10.12.131.114,1840.313324689865,632000,158,0.5215899688674442,0.10312953146501169,0.5880412849146459,626944,632000,4972.095,2.36,6759.097,6.519,32.25555555555556,17.15555555555556,0.30000001192092896,4.999999873689376e-05,2383.247,-0.023242738,2383.2676,0.28937915,0.008161102,0.8218953,0.0
-877.0,-1913.0,-1314.14,1001.0,4,4000,False,636000,635,159,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-57-54,1565596674,11.472168922424316,1851.7854936122894,68841,omnisky,10.12.131.114,1851.7854936122894,636000,159,0.521529651696243,0.10311871226639195,0.5880574208209132,630912,636000,4968.295,2.411,6716.919,6.471,32.1,17.21875,0.30000001192092896,4.999999873689376e-05,2599.184,-0.024580613,2599.2056,0.34933206,0.010229223,0.81376475,0.0
-920.0,-1913.0,-1326.04,1001.0,4,4000,False,640000,639,160,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-58-06,1565596686,11.879642486572266,1863.6651360988617,68841,omnisky,10.12.131.114,1863.6651360988617,640000,160,0.5214742386288495,0.10310845062678771,0.5880792305683937,634880,640000,4989.6,2.322,6773.184,6.688,31.029411764705884,17.211764705882352,0.30000001192092896,4.999999873689376e-05,3511.8203,-0.02944987,3511.8467,0.4408778,0.009748946,0.8063416,0.0
-990.0,-1913.0,-1333.49,1001.0,4,4000,False,644000,643,161,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-58-17,1565596697,11.77260947227478,1875.4377455711365,68841,omnisky,10.12.131.114,1875.4377455711365,644000,161,0.5214223812082512,0.10309797787628472,0.5881028524153975,638848,644000,4973.585,2.462,6773.187,7.959,31.252941176470593,17.17058823529412,0.30000001192092896,4.999999873689376e-05,3054.3489,-0.02394053,3054.3704,0.30576998,0.009540327,0.80371475,0.0
-990.0,-1913.0,-1335.16,1001.0,4,4000,False,648000,647,162,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-58-29,1565596709,11.949527978897095,1887.3872735500336,68841,omnisky,10.12.131.114,1887.3872735500336,648000,162,0.5213898470732345,0.1030932081219678,0.5881463664327006,642816,648000,4997.701,2.456,6732.225,8.013,31.4,17.205882352941178,0.30000001192092896,4.999999873689376e-05,2584.7239,-0.026043013,2584.7478,0.32139876,0.008306084,0.78751177,0.0
-1021.0,-1913.0,-1340.49,1001.0,4,4000,False,652000,651,163,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-58-41,1565596721,11.711399555206299,1899.0986731052399,68841,omnisky,10.12.131.114,1899.0986731052399,652000,163,0.5213472745146004,0.1030877830665267,0.5881787041848903,646784,652000,4998.946,2.45,6784.952,7.47,30.425,17.1875,0.30000001192092896,4.999999873689376e-05,2649.177,-0.025765177,2649.2002,0.3457437,0.008533714,0.800325,0.0
-1021.0,-1795.0,-1334.63,1001.0,4,4000,False,656000,655,164,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-58-53,1565596733,11.859841585159302,1910.9585146903992,68841,omnisky,10.12.131.114,1910.9585146903992,656000,164,0.5212961592079324,0.10308109032711067,0.5881997302167195,650752,656000,5006.969,2.458,6792.417,9.694,32.370588235294115,17.2,0.30000001192092896,4.999999873689376e-05,3066.8083,-0.027035482,3066.8325,0.34439966,0.009200575,0.83017987,0.0
-1021.0,-1795.0,-1332.58,1001.0,4,4000,False,660000,659,165,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-59-05,1565596745,11.865583419799805,1922.824098110199,68841,omnisky,10.12.131.114,1922.824098110199,660000,165,0.5212579722332593,0.10307661548304896,0.5882359508188648,654720,660000,5030.834,2.36,6778.099,9.645,31.176470588235293,17.21764705882353,0.30000001192092896,4.999999873689376e-05,3667.6035,-0.022453975,3667.6238,0.31094486,0.007501391,0.8015723,0.0
-890.0,-1795.0,-1328.57,1001.0,4,4000,False,664000,663,166,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-59-17,1565596757,11.771578550338745,1934.5956766605377,68841,omnisky,10.12.131.114,1934.5956766605377,664000,166,0.5212154903103969,0.1030709518689945,0.5882703302557747,658688,664000,4987.626,2.575,6834.977,9.535,31.635294117647057,17.258823529411767,0.30000001192092896,4.999999873689376e-05,3147.1655,-0.024429914,3147.187,0.3305643,0.009647408,0.79854083,0.0
-890.0,-1795.0,-1332.9,1001.0,4,4000,False,668000,667,167,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-59-28,1565596768,11.74050521850586,1946.3361818790436,68841,omnisky,10.12.131.114,1946.3361818790436,668000,167,0.5211772428555765,0.10306612262652051,0.5883039982493865,662656,668000,4988.934,2.459,6834.879,9.623,32.74705882352941,17.194117647058825,0.30000001192092896,4.999999873689376e-05,3138.1858,-0.024167161,3138.2068,0.3072275,0.010117922,0.8427723,0.0
-890.0,-1795.0,-1330.88,1001.0,4,4000,False,672000,671,168,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-59-40,1565596780,11.817471265792847,1958.1536531448364,68841,omnisky,10.12.131.114,1958.1536531448364,672000,168,0.5211378223210034,0.10306158735076608,0.5883362254973025,666624,672000,4926.719,2.371,6836.327,9.233,31.11764705882353,17.200000000000003,0.30000001192092896,4.999999873689376e-05,2735.6577,-0.023200396,2735.6785,0.31675634,0.007786021,0.8128238,0.0
-890.0,-1795.0,-1328.62,1001.0,4,4000,False,676000,675,169,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-59-52,1565596792,11.828655004501343,1969.9823081493378,68841,omnisky,10.12.131.114,1969.9823081493378,676000,169,0.5211069917788288,0.10305681186959817,0.5883698804689173,670592,676000,4925.222,2.324,6873.327,9.344,31.635294117647057,17.176470588235293,0.30000001192092896,4.999999873689376e-05,2936.4434,-0.025913384,2936.466,0.33388606,0.00987879,0.85061395,0.0
-890.0,-1795.0,-1326.1,1001.0,4,4000,False,680000,679,170,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-00-03,1565596803,11.009678363800049,1980.9919865131378,68841,omnisky,10.12.131.114,1980.9919865131378,680000,170,0.5210677402440114,0.10305029644258445,0.5883945986422132,674560,680000,4883.005,2.349,6828.01,9.176,31.146666666666665,17.24,0.30000001192092896,4.999999873689376e-05,3148.2476,-0.027385388,3148.2725,0.353952,0.009285639,0.8516282,0.0
-890.0,-1795.0,-1313.73,1001.0,4,4000,False,684000,683,171,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-00-15,1565596815,11.893983840942383,1992.8859703540802,68841,omnisky,10.12.131.114,1992.8859703540802,684000,171,0.5210241518198653,0.10304386694456427,0.5884173306073234,678528,684000,4882.252,2.202,6842.053,8.156,31.641176470588235,17.200000000000003,0.30000001192092896,4.999999873689376e-05,2164.4526,-0.017144157,2164.4675,0.28093,0.0075569083,0.8515192,0.0
-890.0,-1795.0,-1310.11,1001.0,4,4000,False,688000,687,172,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-00-27,1565596827,12.022342681884766,2004.908313035965,68841,omnisky,10.12.131.114,2004.908313035965,688000,172,0.5209910651049481,0.10303925200970071,0.5884493057397736,682496,688000,4848.785,2.262,6882.79,8.001,31.947058823529414,17.235294117647058,0.30000001192092896,4.999999873689376e-05,2903.1729,-0.024195008,2903.1946,0.25057715,0.008814506,0.83750373,0.0
-890.0,-1795.0,-1302.97,1001.0,4,4000,False,692000,691,173,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-00-39,1565596839,11.781272649765015,2016.68958568573,68841,omnisky,10.12.131.114,2016.68958568573,692000,173,0.5209577343641972,0.10303343578708402,0.5884786774474802,686464,692000,4854.441,2.266,6883.556,8.34,31.170588235294115,17.27058823529412,0.30000001192092896,4.999999873689376e-05,2790.995,-0.024701687,2791.0173,0.26431337,0.008443125,0.8641574,0.0
-890.0,-1795.0,-1307.22,1001.0,4,4000,False,696000,695,174,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-00-51,1565596851,11.6074538230896,2028.2970395088196,68841,omnisky,10.12.131.114,2028.2970395088196,696000,174,0.5209189767374924,0.10302622779452421,0.5885037202504599,690432,696000,4843.553,2.233,6870.731,6.348,31.752941176470586,17.270588235294117,0.30000001192092896,4.999999873689376e-05,3614.9146,-0.026516927,3614.9387,0.2789066,0.006983855,0.84992945,0.0
-890.0,-1795.0,-1306.52,1001.0,4,4000,False,700000,699,175,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-01-02,1565596862,11.412590265274048,2039.7096297740936,68841,omnisky,10.12.131.114,2039.7096297740936,700000,175,0.5208910721604475,0.1030202388649599,0.5885363898510148,694400,700000,4826.254,2.34,6843.309,6.212,31.2,17.2125,0.30000001192092896,4.999999873689376e-05,2637.6865,-0.028277574,2637.711,0.31868103,0.011646516,0.78734744,0.0
-885.0,-1670.0,-1297.29,1001.0,4,4000,False,704000,703,176,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-01-14,1565596874,11.565910339355469,2051.275540113449,68841,omnisky,10.12.131.114,2051.275540113449,704000,176,0.5208555172114042,0.10301197900994541,0.5885579482520863,698368,704000,4813.915,2.256,6835.245,6.437,30.976470588235294,17.247058823529414,0.30000001192092896,4.999999873689376e-05,2897.623,-0.023243628,2897.6436,0.2522585,0.008952405,0.7716567,0.0
-885.0,-1670.0,-1293.05,1001.0,4,4000,False,708000,707,177,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-01-25,1565596885,11.594443082809448,2062.8699831962585,68841,omnisky,10.12.131.114,2062.8699831962585,708000,177,0.5208060737571488,0.10300403293049067,0.5885658555663741,702336,708000,4794.437,2.307,6840.537,6.317,32.28125,17.28125,0.30000001192092896,4.999999873689376e-05,2722.3977,-0.023476874,2722.4177,0.25972646,0.009545207,0.7356034,0.0
-885.0,-1707.0,-1290.63,1001.0,4,4000,False,712000,711,178,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-01-37,1565596897,11.668651580810547,2074.538634777069,68841,omnisky,10.12.131.114,2074.538634777069,712000,178,0.5207679704519079,0.10299816258488566,0.588585713595124,706304,712000,4826.766,2.242,6793.531,6.256,30.941176470588236,17.294117647058826,0.30000001192092896,4.999999873689376e-05,3510.178,-0.026443547,3510.201,0.28423432,0.009429092,0.7483241,0.0
-885.0,-1707.0,-1291.15,1001.0,4,4000,False,716000,715,179,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-01-49,1565596909,11.820310115814209,2086.3589448928833,68841,omnisky,10.12.131.114,2086.3589448928833,716000,179,0.5207333322520342,0.10299249434552425,0.5886076613959539,710272,716000,4823.581,2.114,6796.479,6.11,31.058823529411764,17.3,0.30000001192092896,4.999999873689376e-05,3457.1963,-0.02432576,3457.218,0.29258764,0.008405284,0.7568112,0.0
-885.0,-1707.0,-1293.14,1001.0,4,4000,False,720000,719,180,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-01,1565596921,11.995497465133667,2098.354442358017,68841,omnisky,10.12.131.114,2098.354442358017,720000,180,0.5207017320757115,0.10298765827499791,0.588632934720125,714240,720000,4880.529,2.129,6838.093,6.29,32.088235294117645,17.241176470588233,0.30000001192092896,4.999999873689376e-05,3073.787,-0.024824211,3073.808,0.324206,0.011569432,0.71813005,0.0
-885.0,-1707.0,-1285.22,1001.0,4,4000,False,724000,723,181,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-12,1565596932,11.290152549743652,2109.6445949077606,68841,omnisky,10.12.131.114,2109.6445949077606,724000,181,0.5206596721496581,0.1029812613711842,0.588646910560185,718208,724000,4880.012,2.252,6777.862,6.199,30.45,17.3,0.30000001192092896,4.999999873689376e-05,3350.0884,-0.02899617,3350.1145,0.25353566,0.008993016,0.72875005,0.0
-842.0,-1707.0,-1268.92,1001.0,4,4000,False,728000,727,182,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-24,1565596944,11.713332653045654,2121.3579275608063,68841,omnisky,10.12.131.114,2121.3579275608063,728000,182,0.520615174134109,0.10297526207460742,0.5886624953632773,722176,728000,4860.527,2.116,6765.801,6.603,32.54117647058823,17.258823529411764,0.30000001192092896,4.999999873689376e-05,2471.5032,-0.024990667,2471.5264,0.20825404,0.0067839907,0.6855498,0.0
-842.0,-1707.0,-1266.13,1001.0,4,4000,False,732000,731,183,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-35,1565596955,11.605570554733276,2132.9634981155396,68841,omnisky,10.12.131.114,2132.9634981155396,732000,183,0.5205507506042002,0.10296478570447114,0.5886556206459836,726144,732000,4845.663,2.132,6763.29,6.331,31.737499999999997,17.3375,0.30000001192092896,4.999999873689376e-05,2440.6565,-0.022148626,2440.6755,0.23346533,0.009693748,0.7126349,0.0
-842.0,-1707.0,-1260.75,1001.0,4,4000,False,736000,735,184,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-47,1565596967,11.76014232635498,2144.7236404418945,68841,omnisky,10.12.131.114,2144.7236404418945,736000,184,0.5204832980250536,0.10295375871968034,0.5886455271689968,730112,736000,4848.232,2.166,6776.467,6.214,31.258823529411764,17.28235294117647,0.30000001192092896,4.999999873689376e-05,2603.1592,-0.02132601,2603.1785,0.21133307,0.007829948,0.7183134,0.0
-842.0,-1707.0,-1252.91,1001.0,4,4000,False,740000,739,185,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-02-59,1565596979,12.19625449180603,2156.9198949337006,68841,omnisky,10.12.131.114,2156.9198949337006,740000,185,0.5204266291152809,0.10294606149628233,0.5886459953436689,734080,740000,4883.578,2.095,6818.829,6.299,31.294117647058822,17.341176470588238,0.30000001192092896,4.999999873689376e-05,2813.7205,-0.026395017,2813.7434,0.29139206,0.011114895,0.7030861,0.0
-842.0,-1707.0,-1252.2,1001.0,4,4000,False,744000,743,186,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-03-11,1565596991,11.20290994644165,2168.122804880142,68841,omnisky,10.12.131.114,2168.122804880142,744000,186,0.5203685531431864,0.10293875192152811,0.5886460009900442,738048,744000,4898.814,2.065,6767.082,6.128,31.18125,17.287499999999998,0.30000001192092896,4.999999873689376e-05,3082.7603,-0.02020634,3082.778,0.30470166,0.007574152,0.6968391,0.0
-842.0,-1707.0,-1253.27,1001.0,4,4000,False,748000,747,187,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-03-22,1565597002,11.703798770904541,2179.8266036510468,68841,omnisky,10.12.131.114,2179.8266036510468,748000,187,0.5202930825475093,0.10292908742755152,0.5886292887050095,742016,748000,4906.006,2.074,6769.426,7.548,31.552941176470586,17.288235294117644,0.30000001192092896,4.999999873689376e-05,3646.2275,-0.02262407,3646.2476,0.28634197,0.00788469,0.68594414,0.0
-842.0,-1707.0,-1255.52,1001.0,4,4000,False,752000,751,188,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-03-34,1565597014,11.839119672775269,2191.665723323822,68841,omnisky,10.12.131.114,2191.665723323822,752000,188,0.5202230613035416,0.10292110874333157,0.5886170964466273,745984,752000,4886.1,2.34,6806.207,7.636,31.594117647058823,17.276470588235295,0.30000001192092896,4.999999873689376e-05,3471.1665,-0.02318449,3471.188,0.28822452,0.008568318,0.70846605,0.0
-842.0,-1707.0,-1253.7,1001.0,4,4000,False,756000,755,189,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-03-46,1565597026,11.456651210784912,2203.122374534607,68841,omnisky,10.12.131.114,2203.122374534607,756000,189,0.5201579276422309,0.1029141176773047,0.5886117635626545,749952,756000,4907.7,2.62,6747.626,7.817,31.337500000000002,17.3,0.30000001192092896,4.999999873689376e-05,2709.3406,-0.019385133,2709.358,0.26753503,0.006996339,0.6806728,0.0
-842.0,-1707.0,-1249.17,1001.0,4,4000,False,760000,759,190,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-03-58,1565597038,11.932566404342651,2215.0549409389496,68841,omnisky,10.12.131.114,2215.0549409389496,760000,190,0.5200884154802234,0.10290707313961724,0.5886034169134804,753920,760000,4907.645,2.705,6741.17,7.865,32.00588235294118,17.33529411764706,0.30000001192092896,4.999999873689376e-05,2687.014,-0.020671792,2687.0325,0.3277203,0.006639938,0.6714131,0.0
-842.0,-1707.0,-1244.8,1001.0,4,4000,False,764000,763,191,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-04-10,1565597050,12.077245950698853,2227.1321868896484,68841,omnisky,10.12.131.114,2227.1321868896484,764000,191,0.5200272945976234,0.1029033139706782,0.58860334678259,757888,764000,4937.134,2.708,6790.464,7.761,31.97222222222222,17.305555555555557,0.30000001192092896,4.999999873689376e-05,2890.2927,-0.026093986,2890.3162,0.30805084,0.009812357,0.6779981,0.0
-842.0,-1707.0,-1244.08,1001.0,4,4000,False,768000,767,192,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-04-21,1565597061,11.809247970581055,2238.9414348602295,68841,omnisky,10.12.131.114,2238.9414348602295,768000,192,0.5199672293537188,0.10290024952699038,0.5886051343296973,761856,768000,4945.854,2.787,6790.943,7.573,30.725,17.318749999999998,0.30000001192092896,4.999999873689376e-05,2578.0574,-0.028798478,2578.0835,0.29027227,0.009929244,0.6686481,0.0
-842.0,-1707.0,-1241.44,1001.0,4,4000,False,772000,771,193,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-04-33,1565597073,11.66187596321106,2250.6033108234406,68841,omnisky,10.12.131.114,2250.6033108234406,772000,193,0.5199053955441068,0.10289664181722231,0.5886045718465137,765824,772000,4951.188,2.795,6791.428,7.353,32.36470588235294,17.311764705882354,0.30000001192092896,4.999999873689376e-05,2517.8418,-0.020624949,2517.8604,0.29787993,0.005872875,0.671571,0.0
-842.0,-1707.0,-1240.92,1001.0,4,4000,False,776000,775,194,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-04-45,1565597085,11.930890321731567,2262.534201145172,68841,omnisky,10.12.131.114,2262.534201145172,776000,194,0.5198437687390463,0.10289534000546272,0.5886058685561879,769792,776000,4971.137,2.793,6788.677,7.264,31.18235294117647,17.32941176470588,0.30000001192092896,4.999999873689376e-05,2746.6597,-0.024990723,2746.6821,0.34537113,0.0084430985,0.6892908,0.0
-842.0,-1707.0,-1233.7,1001.0,4,4000,False,780000,779,195,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-04-57,1565597097,11.869344234466553,2274.4035453796387,68841,omnisky,10.12.131.114,2274.4035453796387,780000,195,0.5197968331342432,0.10289794410684866,0.5886181408717683,773760,780000,4934.429,2.884,6790.757,9.277,31.470588235294116,17.34705882352941,0.30000001192092896,4.999999873689376e-05,2347.1428,-0.02331506,2347.164,0.37213537,0.006936476,0.6585596,0.0
